Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-01-01,KR,Republic of Korea,WPRO,3828,639078,69,5694
2022-01-02,KR,Republic of Korea,WPRO,3124,642202,36,5730
2022-01-03,KR,Republic of Korea,WPRO,3023,645225,51,5781
2022-01-04,KR,Republic of Korea,WPRO,4441,649666,57,5838
2022-01-05,KR,Republic of Korea,WPRO,4125,653791,49,5887
2022-01-06,KR,Republic of Korea,WPRO,3714,657505,45,5932
2022-01-07,KR,Republic of Korea,WPRO,3510,661015,54,5986
2022-01-08,KR,Republic of Korea,WPRO,3368,664383,51,6037
2022-01-09,KR,Republic of Korea,WPRO,3003,667386,34,6071
2022-01-10,KR,Republic of Korea,WPRO,3094,670480,43,6114
2022-01-11,KR,Republic of Korea,WPRO,4383,674863,52,6166
2022-01-12,KR,Republic of Korea,WPRO,4161,679024,44,6210
2022-01-13,KR,Republic of Korea,WPRO,4542,683566,49,6259
2022-01-14,KR,Republic of Korea,WPRO,4414,687980,22,6281
2022-01-15,KR,Republic of Korea,WPRO,4193,692173,29,6310
2022-01-16,KR,Republic of Korea,WPRO,3857,696030,23,6333
2022-01-17,KR,Republic of Korea,WPRO,4067,700097,45,6378
2022-01-18,KR,Republic of Korea,WPRO,5803,705900,74,6452
2022-01-19,KR,Republic of Korea,WPRO,6600,712500,28,6480
2022-01-20,KR,Republic of Korea,WPRO,6769,719269,21,6501
2022-01-21,KR,Republic of Korea,WPRO,7003,726272,28,6529
2022-01-22,KR,Republic of Korea,WPRO,7628,733900,11,6540
2022-01-23,KR,Republic of Korea,WPRO,7508,741408,25,6565
2022-01-24,KR,Republic of Korea,WPRO,8563,749971,23,6588
2022-01-25,KR,Republic of Korea,WPRO,13008,762979,32,6620
2022-01-26,KR,Republic of Korea,WPRO,14507,777486,34,6654
2022-01-27,KR,Republic of Korea,WPRO,16096,793582,24,6678
2022-01-28,KR,Republic of Korea,WPRO,17523,811105,34,6712
2022-01-29,KR,Republic of Korea,WPRO,17519,828624,20,6732
2022-01-30,KR,Republic of Korea,WPRO,17075,845699,23,6755
2022-01-31,KR,Republic of Korea,WPRO,18341,864040,17,6772
2022-02-01,KR,Republic of Korea,WPRO,20267,884307,15,6787
2022-02-02,KR,Republic of Korea,WPRO,22906,907213,25,6812
2022-02-03,KR,Republic of Korea,WPRO,27437,934650,24,6836
2022-02-04,KR,Republic of Korea,WPRO,36347,970997,22,6858
2022-02-05,KR,Republic of Korea,WPRO,38680,1009677,15,6873
2022-02-06,KR,Republic of Korea,WPRO,35285,1044962,13,6886
2022-02-07,KR,Republic of Korea,WPRO,36710,1081672,36,6922
2022-02-08,KR,Republic of Korea,WPRO,49567,1131239,21,6943
2022-02-09,KR,Republic of Korea,WPRO,54122,1185361,20,6963
2022-02-10,KR,Republic of Korea,WPRO,53926,1239287,49,7012
2022-02-11,KR,Republic of Korea,WPRO,54912,1294199,33,7045
2022-02-12,KR,Republic of Korea,WPRO,56428,1350627,36,7081
2022-02-13,KR,Republic of Korea,WPRO,54617,1405244,21,7102
2022-02-14,KR,Republic of Korea,WPRO,57164,1462408,61,7163
2022-02-15,KR,Republic of Korea,WPRO,90435,1552843,39,7202
2022-02-16,KR,Republic of Korea,WPRO,93132,1645975,36,7238
2022-02-17,KR,Republic of Korea,WPRO,109823,1755798,45,7283
2022-02-18,KR,Republic of Korea,WPRO,102210,1858008,71,7354
2022-02-19,KR,Republic of Korea,WPRO,104814,1962822,51,7405
2022-02-20,KR,Republic of Korea,WPRO,95339,2058161,45,7450
2022-02-21,KR,Republic of Korea,WPRO,99569,2157730,58,7508
2022-02-22,KR,Republic of Korea,WPRO,171442,2329172,99,7607
2022-02-23,KR,Republic of Korea,WPRO,170015,2499187,82,7689
2022-02-24,KR,Republic of Korea,WPRO,165890,2665077,94,7783
2022-02-25,KR,Republic of Korea,WPRO,166198,2831275,112,7895
2022-02-26,KR,Republic of Korea,WPRO,163555,2994830,49,7944
2022-02-27,KR,Republic of Korea,WPRO,139626,3134456,114,8058
2022-02-28,KR,Republic of Korea,WPRO,138989,3273445,112,8170
2022-03-01,KR,Republic of Korea,WPRO,219240,3492685,96,8266
2022-03-02,KR,Republic of Korea,WPRO,198788,3691473,128,8394
2022-03-03,KR,Republic of Korea,WPRO,266853,3958326,186,8580
2022-03-04,KR,Republic of Korea,WPRO,254310,4212636,216,8796
2022-03-05,KR,Republic of Korea,WPRO,243625,4456261,161,8957
2022-03-06,KR,Republic of Korea,WPRO,210709,4666970,139,9096
2022-03-07,KR,Republic of Korea,WPRO,202702,4869672,186,9282
2022-03-08,KR,Republic of Korea,WPRO,342429,5212101,158,9440
2022-03-09,KR,Republic of Korea,WPRO,327538,5539639,206,9646
2022-03-10,KR,Republic of Korea,WPRO,282973,5822612,229,9875
2022-03-11,KR,Republic of Korea,WPRO,383651,6206263,269,10144
2022-03-12,KR,Republic of Korea,WPRO,350169,6556432,251,10395
2022-03-13,KR,Republic of Korea,WPRO,309780,6866212,200,10595
2022-03-14,KR,Republic of Korea,WPRO,362322,7228534,293,10888
2022-03-15,KR,Republic of Korea,WPRO,400730,7629264,164,11052
2022-03-16,KR,Republic of Korea,WPRO,621328,8250592,429,11481
2022-03-17,KR,Republic of Korea,WPRO,407017,8657609,301,11782
2022-03-18,KR,Republic of Korea,WPRO,381329,9038938,319,12101
2022-03-19,KR,Republic of Korea,WPRO,334708,9373646,327,12428
2022-03-20,KR,Republic of Korea,WPRO,208914,9582560,329,12757
2022-03-21,KR,Republic of Korea,WPRO,353806,9936366,384,13141
2022-03-22,KR,Republic of Korea,WPRO,490872,10427238,291,13432
2022-03-23,KR,Republic of Korea,WPRO,395480,10822718,470,13902
2022-03-24,KR,Republic of Korea,WPRO,339514,11162232,392,14294
2022-03-25,KR,Republic of Korea,WPRO,335479,11497711,323,14617
2022-03-26,KR,Republic of Korea,WPRO,318130,11815841,282,14899
2022-03-27,KR,Republic of Korea,WPRO,187033,12002874,287,15186
2022-03-28,KR,Republic of Korea,WPRO,347441,12350315,237,15423
2022-03-29,KR,Republic of Korea,WPRO,424573,12774888,432,15855
2022-03-30,KR,Republic of Korea,WPRO,320657,13095545,375,16230
2022-03-31,KR,Republic of Korea,WPRO,280273,13375818,360,16590
2022-04-01,KR,Republic of Korea,WPRO,264097,13639915,339,16929
2022-04-02,KR,Republic of Korea,WPRO,234301,13874216,306,17235
2022-04-03,KR,Republic of Korea,WPRO,127050,14001266,218,17453
2022-04-04,KR,Republic of Korea,WPRO,266084,14267350,209,17662
2022-04-05,KR,Republic of Korea,WPRO,286235,14553585,371,18033
2022-04-06,KR,Republic of Korea,WPRO,224776,14778361,348,18381
2022-04-07,KR,Republic of Korea,WPRO,205333,14983694,373,18754
2022-04-08,KR,Republic of Korea,WPRO,185495,15169189,338,19092
2022-04-09,KR,Republic of Korea,WPRO,164481,15333670,329,19421
2022-04-10,KR,Republic of Korea,WPRO,90849,15424519,258,19679
2022-04-11,KR,Republic of Korea,WPRO,210706,15635225,171,19850
2022-04-12,KR,Republic of Korea,WPRO,195393,15830618,184,20034
2022-04-13,KR,Republic of Korea,WPRO,148405,15979023,318,20352
2022-04-14,KR,Republic of Korea,WPRO,125846,16104869,264,20616
2022-04-15,KR,Republic of Korea,WPRO,107882,16212751,273,20889
2022-04-16,KR,Republic of Korea,WPRO,93001,16305752,203,21092
2022-04-17,KR,Republic of Korea,WPRO,47684,16353436,132,21224
2022-04-18,KR,Republic of Korea,WPRO,118465,16471901,130,21354
2022-04-19,KR,Republic of Korea,WPRO,111277,16583178,166,21520
2022-04-20,KR,Republic of Korea,WPRO,90819,16673997,147,21667
2022-04-21,KR,Republic of Korea,WPRO,81058,16755055,206,21873
2022-04-22,KR,Republic of Korea,WPRO,75414,16830469,151,22024
2022-04-23,KR,Republic of Korea,WPRO,64725,16895194,109,22133
2022-04-24,KR,Republic of Korea,WPRO,34310,16929504,110,22243
2022-04-25,KR,Republic of Korea,WPRO,80335,17009839,82,22325
2022-04-26,KR,Republic of Korea,WPRO,76762,17086601,141,22466
2022-04-27,KR,Republic of Korea,WPRO,57447,17144048,122,22588
2022-04-28,KR,Republic of Korea,WPRO,50544,17194592,136,22724
2022-04-29,KR,Republic of Korea,WPRO,43286,17237878,70,22794
2022-04-30,KR,Republic of Korea,WPRO,37771,17275649,81,22875
2022-05-01,KR,Republic of Korea,WPRO,19973,17295622,83,22958
2022-05-02,KR,Republic of Korea,WPRO,51105,17346727,49,23007
2022-05-03,KR,Republic of Korea,WPRO,49045,17395772,72,23079
2022-05-04,KR,Republic of Korea,WPRO,42296,17438068,79,23158
2022-05-05,KR,Republic of Korea,WPRO,26714,17464782,48,23206
2022-05-06,KR,Republic of Korea,WPRO,39552,17504334,83,23289
2022-05-07,KR,Republic of Korea,WPRO,40064,17544398,71,23360
2022-05-08,KR,Republic of Korea,WPRO,20564,17564962,40,23400
2022-05-09,KR,Republic of Korea,WPRO,49907,17614869,62,23462
2022-05-10,KR,Republic of Korea,WPRO,43902,17658771,29,23491
2022-05-11,KR,Republic of Korea,WPRO,35864,17694635,63,23554
2022-05-12,KR,Republic of Korea,WPRO,32451,17727086,52,23606
2022-05-13,KR,Republic of Korea,WPRO,29541,17756627,55,23661
2022-05-14,KR,Republic of Korea,WPRO,25434,17782061,48,23709
2022-05-15,KR,Republic of Korea,WPRO,13251,17795312,35,23744
2022-05-16,KR,Republic of Korea,WPRO,35080,17830392,27,23771
2022-05-17,KR,Republic of Korea,WPRO,31327,17861719,31,23802
2022-05-18,KR,Republic of Korea,WPRO,28113,17889832,40,23842
2022-05-19,KR,Republic of Korea,WPRO,25105,17914937,43,23885
2022-05-20,KR,Republic of Korea,WPRO,23462,17938399,26,23911
2022-05-21,KR,Republic of Korea,WPRO,19298,17957697,54,23965
2022-05-22,KR,Republic of Korea,WPRO,9944,17967641,22,23987
2022-05-23,KR,Republic of Korea,WPRO,26326,17993967,19,24006
2022-05-24,KR,Republic of Korea,WPRO,23937,18017904,23,24029
2022-05-25,KR,Republic of Korea,WPRO,18799,18036703,34,24063
2022-05-26,KR,Republic of Korea,WPRO,16584,18053287,40,24103
2022-05-27,KR,Republic of Korea,WPRO,14382,18067669,36,24139
2022-05-28,KR,Republic of Korea,WPRO,12654,18080323,19,24158
2022-05-29,KR,Republic of Korea,WPRO,6124,18086447,9,24167
2022-05-30,KR,Republic of Korea,WPRO,17171,18103618,9,24176
2022-05-31,KR,Republic of Korea,WPRO,15797,18119415,21,24197
2022-06-01,KR,Republic of Korea,WPRO,9878,18129293,15,24212
2022-06-02,KR,Republic of Korea,WPRO,12510,18141803,17,24229
2022-06-03,KR,Republic of Korea,WPRO,12048,18153851,9,24238
2022-06-04,KR,Republic of Korea,WPRO,9835,18163686,20,24258
2022-06-05,KR,Republic of Korea,WPRO,5022,18168708,21,24279
2022-06-06,KR,Republic of Korea,WPRO,6134,18174842,20,24299
2022-06-07,KR,Republic of Korea,WPRO,13343,18188185,6,24305
2022-06-08,KR,Republic of Korea,WPRO,12150,18200335,18,24323
2022-06-09,KR,Republic of Korea,WPRO,9315,18209650,18,24341
2022-06-10,KR,Republic of Korea,WPRO,8428,18218078,10,24351
2022-06-11,KR,Republic of Korea,WPRO,7382,18225460,20,24371
2022-06-12,KR,Republic of Korea,WPRO,3818,18229278,17,24388
2022-06-13,KR,Republic of Korea,WPRO,9766,18239044,2,24390
2022-06-14,KR,Republic of Korea,WPRO,9419,18248463,9,24399
2022-06-15,KR,Republic of Korea,WPRO,7982,18256445,8,24407
2022-06-16,KR,Republic of Korea,WPRO,7198,18263643,9,24416
2022-06-17,KR,Republic of Korea,WPRO,6842,18270485,11,24427
2022-06-18,KR,Republic of Korea,WPRO,6067,18276552,14,24441
2022-06-19,KR,Republic of Korea,WPRO,3511,18280063,10,24451
2022-06-20,KR,Republic of Korea,WPRO,9286,18289349,12,24463
2022-06-21,KR,Republic of Korea,WPRO,8937,18298286,11,24474
2022-06-22,KR,Republic of Korea,WPRO,7480,18305766,14,24488
2022-06-23,KR,Republic of Korea,WPRO,7227,18312993,10,24498
2022-06-24,KR,Republic of Korea,WPRO,6780,18319773,21,24519
2022-06-25,KR,Republic of Korea,WPRO,6246,18326019,3,24522
2022-06-26,KR,Republic of Korea,WPRO,3404,18329423,3,24525
2022-06-27,KR,Republic of Korea,WPRO,9870,18339293,5,24530
2022-06-28,KR,Republic of Korea,WPRO,10453,18349746,7,24537
2022-06-29,KR,Republic of Korea,WPRO,9583,18359329,10,24547
2022-06-30,KR,Republic of Korea,WPRO,9528,18368857,8,24555
2022-07-01,KR,Republic of Korea,WPRO,10695,18379552,7,24562
2022-07-02,KR,Republic of Korea,WPRO,10059,18389611,8,24570
2022-07-03,KR,Republic of Korea,WPRO,0,18389611,4,24574
2022-07-04,KR,Republic of Korea,WPRO,6239,18395850,2,24576
2022-07-05,KR,Republic of Korea,WPRO,18138,18413988,7,24583
2022-07-06,KR,Republic of Korea,WPRO,19363,18433351,10,24593
2022-07-07,KR,Republic of Korea,WPRO,18498,18451849,12,24605
2022-07-08,KR,Republic of Korea,WPRO,19323,18471172,19,24624
2022-07-09,KR,Republic of Korea,WPRO,20263,18491435,19,24643
2022-07-10,KR,Republic of Korea,WPRO,20410,18511845,18,24661
2022-07-11,KR,Republic of Korea,WPRO,12656,18524501,7,24668
2022-07-12,KR,Republic of Korea,WPRO,37342,18561843,12,24680
2022-07-13,KR,Republic of Korea,WPRO,40239,18602082,16,24696
2022-07-14,KR,Republic of Korea,WPRO,39178,18641260,16,24712
2022-07-15,KR,Republic of Korea,WPRO,38845,18680105,16,24728
2022-07-16,KR,Republic of Korea,WPRO,41310,18721415,14,24742
2022-07-17,KR,Republic of Korea,WPRO,40342,18761757,11,24753
2022-07-18,KR,Republic of Korea,WPRO,26254,18788011,12,24765
2022-07-19,KR,Republic of Korea,WPRO,73558,18861569,12,24777
2022-07-20,KR,Republic of Korea,WPRO,76341,18937910,17,24794
2022-07-21,KR,Republic of Korea,WPRO,71117,19009027,31,24825
2022-07-22,KR,Republic of Korea,WPRO,68632,19077659,30,24855
2022-07-23,KR,Republic of Korea,WPRO,68521,19146180,18,24873
2022-07-24,KR,Republic of Korea,WPRO,65433,19211613,17,24890
2022-07-25,KR,Republic of Korea,WPRO,35824,19247437,17,24907
2022-07-26,KR,Republic of Korea,WPRO,99224,19346661,25,24932
2022-07-27,KR,Republic of Korea,WPRO,100197,19446858,25,24957
2022-07-28,KR,Republic of Korea,WPRO,88339,19535197,35,24992
2022-07-29,KR,Republic of Korea,WPRO,85320,19620517,35,25027
2022-07-30,KR,Republic of Korea,WPRO,81944,19702461,20,25047
2022-07-31,KR,Republic of Korea,WPRO,73589,19776050,21,25068
2022-08-01,KR,Republic of Korea,WPRO,44600,19820650,16,25084
2022-08-02,KR,Republic of Korea,WPRO,111733,19932383,26,25110
2022-08-03,KR,Republic of Korea,WPRO,119877,20052260,34,25144
2022-08-04,KR,Republic of Korea,WPRO,107850,20160110,47,25191
2022-08-05,KR,Republic of Korea,WPRO,112901,20273011,45,25236
2022-08-06,KR,Republic of Korea,WPRO,110610,20383621,27,25263
2022-08-07,KR,Republic of Korea,WPRO,105507,20489128,29,25292
2022-08-08,KR,Republic of Korea,WPRO,55214,20544342,40,25332
2022-08-09,KR,Republic of Korea,WPRO,149839,20694181,50,25382
2022-08-10,KR,Republic of Korea,WPRO,151747,20845928,59,25441
2022-08-11,KR,Republic of Korea,WPRO,137198,20983126,58,25499
2022-08-12,KR,Republic of Korea,WPRO,128714,21111840,67,25566
2022-08-13,KR,Republic of Korea,WPRO,124515,21236355,57,25623
2022-08-14,KR,Republic of Korea,WPRO,119603,21355958,50,25673
2022-08-15,KR,Republic of Korea,WPRO,62078,21418036,37,25710
2022-08-16,KR,Republic of Korea,WPRO,83977,21502013,42,25752
2022-08-17,KR,Republic of Korea,WPRO,180709,21682722,61,25813
2022-08-18,KR,Republic of Korea,WPRO,178503,21861225,83,25896
2022-08-19,KR,Republic of Korea,WPRO,138812,22000037,84,25980
2022-08-20,KR,Republic of Korea,WPRO,129350,22129387,64,26044
2022-08-21,KR,Republic of Korea,WPRO,110944,22240331,65,26109
2022-08-22,KR,Republic of Korea,WPRO,58886,22299217,52,26161
2022-08-23,KR,Republic of Korea,WPRO,150084,22449301,63,26224
2022-08-24,KR,Republic of Korea,WPRO,139249,22588550,108,26332
2022-08-25,KR,Republic of Korea,WPRO,113295,22701845,81,26413
2022-08-26,KR,Republic of Korea,WPRO,101140,22802985,86,26499
2022-08-27,KR,Republic of Korea,WPRO,95538,22898523,70,26569
2022-08-28,KR,Republic of Korea,WPRO,85295,22983818,49,26618
2022-08-29,KR,Republic of Korea,WPRO,43023,23026841,71,26689
2022-08-30,KR,Republic of Korea,WPRO,115596,23142437,75,26764
2022-08-31,KR,Republic of Korea,WPRO,103887,23246324,112,26876
2022-09-01,KR,Republic of Korea,WPRO,81515,23327839,64,26940
2022-09-02,KR,Republic of Korea,WPRO,89586,23417425,74,27014
2022-09-03,KR,Republic of Korea,WPRO,79623,23497048,79,27093
2022-09-04,KR,Republic of Korea,WPRO,72144,23569192,56,27149
2022-09-05,KR,Republic of Korea,WPRO,37448,23606640,44,27193
2022-09-06,KR,Republic of Korea,WPRO,99781,23706421,56,27249
2022-09-07,KR,Republic of Korea,WPRO,85493,23791914,64,27313
2022-09-08,KR,Republic of Korea,WPRO,72625,23864539,68,27381
2022-09-09,KR,Republic of Korea,WPRO,69410,23933949,22,27403
2022-09-10,KR,Republic of Korea,WPRO,42724,23976673,48,27451
2022-09-11,KR,Republic of Korea,WPRO,28214,24004887,47,27498
2022-09-12,KR,Republic of Korea,WPRO,36938,24041825,35,27533
2022-09-13,KR,Republic of Korea,WPRO,57309,24099134,60,27593
2022-09-14,KR,Republic of Korea,WPRO,93865,24192999,72,27665
2022-09-15,KR,Republic of Korea,WPRO,71429,24264428,60,27725
2022-09-16,KR,Republic of Korea,WPRO,51874,24316302,46,27771
2022-09-17,KR,Republic of Korea,WPRO,43457,24359759,57,27828
2022-09-18,KR,Republic of Korea,WPRO,34707,24394466,39,27867
2022-09-19,KR,Republic of Korea,WPRO,19354,24413820,24,27891
2022-09-20,KR,Republic of Korea,WPRO,47862,24461682,59,27950
2022-09-21,KR,Republic of Korea,WPRO,41249,24502931,59,28009
2022-09-22,KR,Republic of Korea,WPRO,32982,24535913,68,28077
2022-09-23,KR,Republic of Korea,WPRO,29108,24565021,63,28140
2022-09-24,KR,Republic of Korea,WPRO,29315,24594336,73,28213
2022-09-25,KR,Republic of Korea,WPRO,25792,24620128,33,28246
2022-09-26,KR,Republic of Korea,WPRO,14110,24634238,26,28272
2022-09-27,KR,Republic of Korea,WPRO,39392,24673630,46,28318
2022-09-28,KR,Republic of Korea,WPRO,36124,24709754,46,28364
2022-09-29,KR,Republic of Korea,WPRO,30850,24740604,42,28406
2022-09-30,KR,Republic of Korea,WPRO,28497,24769101,39,28445
2022-10-01,KR,Republic of Korea,WPRO,26913,24796014,44,28489
2022-10-02,KR,Republic of Korea,WPRO,23597,24819611,20,28509
2022-10-03,KR,Republic of Korea,WPRO,12150,24831761,19,28528
2022-10-04,KR,Republic of Korea,WPRO,16394,24848155,16,28544
2022-10-05,KR,Republic of Korea,WPRO,34694,24882849,29,28573
2022-10-06,KR,Republic of Korea,WPRO,28609,24911458,41,28614
2022-10-07,KR,Republic of Korea,WPRO,22298,24933756,32,28646
2022-10-08,KR,Republic of Korea,WPRO,19379,24953135,29,28675
2022-10-09,KR,Republic of Korea,WPRO,17654,24970789,23,28698
2022-10-10,KR,Republic of Korea,WPRO,8981,24979770,10,28708
2022-10-11,KR,Republic of Korea,WPRO,15444,24995214,15,28723
2022-10-12,KR,Republic of Korea,WPRO,30506,25025720,25,28748
2022-10-13,KR,Republic of Korea,WPRO,26936,25052656,35,28783
2022-10-14,KR,Republic of Korea,WPRO,23583,25076239,25,28808
2022-10-15,KR,Republic of Korea,WPRO,22757,25098996,32,28840
2022-10-16,KR,Republic of Korea,WPRO,21469,25120465,11,28851
2022-10-17,KR,Republic of Korea,WPRO,10982,25131447,5,28856
2022-10-18,KR,Republic of Korea,WPRO,33227,25164674,43,28899
2022-10-19,KR,Republic of Korea,WPRO,29441,25194115,23,28922
2022-10-20,KR,Republic of Korea,WPRO,25389,25219504,30,28952
2022-10-21,KR,Republic of Korea,WPRO,24751,25244255,22,28974
2022-10-22,KR,Republic of Korea,WPRO,26823,25271078,16,28990
2022-10-23,KR,Republic of Korea,WPRO,26256,25297334,10,29000
2022-10-24,KR,Republic of Korea,WPRO,14257,25311591,17,29017
2022-10-25,KR,Republic of Korea,WPRO,43722,25355313,26,29043
2022-10-26,KR,Republic of Korea,WPRO,40807,25396120,26,29069
2022-10-27,KR,Republic of Korea,WPRO,34948,25431068,31,29100
2022-10-28,KR,Republic of Korea,WPRO,35899,25466967,31,29131
2022-10-29,KR,Republic of Korea,WPRO,37321,25504288,27,29158
2022-10-30,KR,Republic of Korea,WPRO,34511,25538799,18,29176
2022-10-31,KR,Republic of Korea,WPRO,18510,25557309,54,29230
2022-11-01,KR,Republic of Korea,WPRO,58332,25615641,9,29239
2022-11-02,KR,Republic of Korea,WPRO,54740,25670381,41,29280
2022-11-03,KR,Republic of Korea,WPRO,46871,25717252,35,29315
2022-11-04,KR,Republic of Korea,WPRO,43449,25760701,41,29356
2022-11-05,KR,Republic of Korea,WPRO,40863,25801564,18,29374
2022-11-06,KR,Republic of Korea,WPRO,36675,25838239,16,29390
2022-11-07,KR,Republic of Korea,WPRO,18671,25856910,30,29420
2022-11-08,KR,Republic of Korea,WPRO,62273,25919183,59,29479
2022-11-09,KR,Republic of Korea,WPRO,62472,25981655,52,29531
2022-11-10,KR,Republic of Korea,WPRO,55365,26037020,86,29617
2022-11-11,KR,Republic of Korea,WPRO,54519,26091539,48,29665
2022-11-12,KR,Republic of Korea,WPRO,54328,26145867,44,29709
2022-11-13,KR,Republic of Korea,WPRO,48362,26194229,39,29748
2022-11-14,KR,Republic of Korea,WPRO,23765,26217994,47,29795
2022-11-15,KR,Republic of Korea,WPRO,72883,26290877,67,29862
2022-11-16,KR,Republic of Korea,WPRO,66587,26357464,63,29925
2022-11-17,KR,Republic of Korea,WPRO,55437,26412901,65,29990
2022-11-18,KR,Republic of Korea,WPRO,49418,26462319,41,30031
